,wind_speed_10m_ms,wind_dir_10m_deg,wind_speed_100m_ms,wind_dir_100m_deg
2010-02-21 18:00:00,10.62782,238.52583,13.700415,239.66078
2010-02-21 21:00:00,10.087531,224.18521,12.86953,225.53754
2010-02-22 00:00:00,11.335982,208.99954,14.612701,210.5543
2010-02-22 03:00:00,14.444374,218.06973,20.152021,219.4259
2010-02-22 06:00:00,12.049629,247.87451,15.2920065,248.85677
2010-02-22 09:00:00,10.377025,241.73804,13.163017,243.20671
2010-02-22 12:00:00,10.871525,231.30603,13.857455,232.44154
2010-02-22 15:00:00,12.1647215,235.19075,15.4795265,236.08943
2010-02-22 18:00:00,12.5079,235.76549,16.096767,236.89182
2010-02-22 21:00:00,11.094683,233.60808,14.989013,235.30579
2010-02-23 00:00:00,11.927136,239.02325,14.798041,239.51097
2010-02-23 03:00:00,11.240755,245.81285,13.9516115,246.4325
2010-02-23 06:00:00,10.625541,249.25383,12.795447,249.78377
2010-02-23 09:00:00,11.471818,239.62825,14.159281,240.45024
2010-02-23 12:00:00,12.290385,232.3447,15.586063,233.25026
2010-02-23 15:00:00,12.499478,240.81033,16.051294,241.6231
2010-02-23 18:00:00,13.124896,244.47346,17.494473,245.09857
2010-02-23 21:00:00,13.894057,248.75053,17.70816,249.5339
2010-02-24 00:00:00,11.36958,261.97827,14.563685,262.8444
2010-02-24 03:00:00,8.714351,255.8595,10.987734,257.2272
2010-02-24 06:00:00,8.203509,239.81654,10.669734,241.61537
2010-02-24 09:00:00,8.268012,225.44414,10.415872,227.53378
2010-02-24 12:00:00,9.81699,217.77502,12.124163,218.46759
2010-02-24 15:00:00,9.309242,210.40138,11.772206,212.23285
2010-02-24 18:00:00,9.436703,200.99689,12.248866,203.44022
2010-02-24 21:00:00,9.599019,197.40755,12.526898,200.00626
2010-02-25 00:00:00,11.282965,201.75758,14.676476,203.28888
2010-02-25 03:00:00,12.559048,202.21126,16.631607,204.11507
2010-02-25 06:00:00,12.567419,222.38673,16.481216,223.3252
2010-02-25 09:00:00,13.792097,235.44797,17.576843,235.98856
2010-02-25 12:00:00,11.043854,235.53485,14.168533,236.61658
2010-02-25 15:00:00,9.839863,243.32568,12.713918,244.85976
2010-02-25 18:00:00,7.8352036,261.47836,10.096728,262.3846
2010-02-25 21:00:00,5.281214,266.94876,6.8738484,270.1502
2010-02-26 00:00:00,3.1088617,265.5712,3.618349,267.14117
2010-02-26 03:00:00,2.0434551,294.24277,2.3677218,294.6842
2010-02-26 06:00:00,0.58221775,112.02338,0.40443268,107.32063
2010-02-26 09:00:00,3.6856253,129.63261,4.295563,131.18343
2010-02-26 12:00:00,3.3629303,154.21558,3.6814284,154.8234
2010-02-26 15:00:00,3.780197,169.99564,4.6647005,171.16068
2010-02-26 18:00:00,5.228171,138.30273,6.9591513,142.43329
2010-02-26 21:00:00,7.6371007,141.4505,10.293909,144.97119
2010-02-27 00:00:00,10.285301,152.8181,14.092962,154.93555
2010-02-27 03:00:00,12.61459,163.24506,17.213318,165.14449
2010-02-27 06:00:00,11.773038,174.72888,16.102491,177.43796
2010-02-27 09:00:00,14.253708,170.12961,19.589224,172.57587
2010-02-27 12:00:00,15.765036,192.4082,21.747274,194.57007
2010-02-27 15:00:00,15.941493,248.91121,20.541891,250.0226
2010-02-27 18:00:00,11.206141,278.375,13.365992,278.8142
2010-02-27 21:00:00,8.217528,273.59024,9.501821,273.98468
2010-02-28 00:00:00,6.050322,262.18588,6.8536263,262.4313
2010-02-28 03:00:00,4.265261,230.12198,4.8340373,231.75026
2010-02-28 06:00:00,5.590739,200.01343,6.461562,202.12064
2010-02-28 09:00:00,7.3401375,183.64154,8.507937,184.7959
2010-02-28 12:00:00,9.421615,197.6788,10.900521,197.56071
2010-02-28 15:00:00,10.937379,214.99522,12.982243,215.17725
2010-02-28 18:00:00,10.848227,257.0921,12.731384,257.2988
2010-02-28 21:00:00,10.60337,288.154,12.418279,288.36905
2010-03-01 00:00:00,10.2673235,272.3798,12.003718,272.43735
2010-03-01 03:00:00,8.335221,257.88452,9.662072,258.25006
2010-03-01 06:00:00,6.9001656,251.12993,7.9842644,251.23686
2010-03-01 09:00:00,5.8008103,230.21576,6.548178,230.90071
2010-03-01 12:00:00,5.3142576,207.43611,5.9114532,207.70955
2010-03-01 15:00:00,4.3884773,198.48364,4.8106647,197.45522
2010-03-01 18:00:00,3.6997988,184.9574,4.194441,184.46396
2010-03-01 21:00:00,4.0894365,110.681244,5.5533857,114.727325
2010-03-02 00:00:00,6.978635,104.4655,8.99785,106.3439
2010-03-02 03:00:00,8.377047,105.74814,10.680052,107.92302
2010-03-02 06:00:00,8.938033,126.65358,11.639033,128.76703
2010-03-02 09:00:00,8.7209425,137.06035,12.675169,140.66219
2010-03-02 12:00:00,10.857556,151.27707,14.258856,151.1258
2010-03-02 15:00:00,9.868037,212.13727,12.16029,212.65018
2010-03-02 18:00:00,8.331768,204.75403,9.963281,205.0087
2010-03-02 21:00:00,8.082228,197.68283,9.4640045,198.44656
2010-03-03 00:00:00,9.1397915,201.50537,10.7980385,202.65118
2010-03-03 03:00:00,10.410478,204.14996,12.454376,205.1242
2010-03-03 06:00:00,11.497027,191.3244,13.705613,191.57979
2010-03-03 09:00:00,12.307884,186.07146,14.746691,186.78882
2010-03-03 12:00:00,10.298882,205.07045,12.147338,205.28857
2010-03-03 15:00:00,7.394908,249.49394,8.365214,250.1411
2010-03-03 18:00:00,7.9336753,282.69186,9.197017,283.30026
2010-03-03 21:00:00,6.913559,311.34155,8.03894,311.7258
2010-03-04 00:00:00,6.0146675,299.12424,7.0877013,299.6484
2010-03-04 03:00:00,4.8234777,310.6377,5.651886,310.74396
2010-03-04 06:00:00,1.2700775,302.1322,1.8336948,302.57526
2010-03-04 09:00:00,2.1215749,231.80588,2.3769672,235.63736
2010-03-04 12:00:00,4.649266,242.45274,5.042223,242.06822
2010-03-04 15:00:00,4.438208,247.59447,4.8031683,247.3463
2010-03-04 18:00:00,3.339662,244.81982,3.6774204,245.10185
2010-03-04 21:00:00,2.5132768,197.85039,2.7544024,200.60583
2010-03-05 00:00:00,2.912756,136.96507,3.3071585,138.76276
2010-03-05 03:00:00,4.623611,131.26324,5.8574657,138.14574
2010-03-05 06:00:00,6.51501,132.48105,7.940789,136.30692
2010-03-05 09:00:00,7.9394903,145.76053,9.747768,147.3771
2010-03-05 12:00:00,9.881934,170.63242,12.304508,170.79463
2010-03-05 15:00:00,9.341156,166.49106,11.838724,166.77368
2010-03-05 18:00:00,8.601156,156.22662,10.860006,156.82408
2010-03-05 21:00:00,5.237848,164.8901,6.627516,170.99545
2010-03-06 00:00:00,6.0624533,168.3392,7.312355,170.0885
2010-03-06 03:00:00,5.4274874,162.58423,6.733069,166.11093
2010-03-06 06:00:00,5.2569723,197.1315,6.202748,198.25667
2010-03-06 09:00:00,4.3780336,176.63124,4.929947,176.13715
2010-03-06 12:00:00,3.2547402,202.6532,3.4643323,201.10727
2010-03-06 15:00:00,3.6703784,246.37108,3.8930638,245.33012
2010-03-06 18:00:00,4.237748,287.3388,4.669448,287.5047
2010-03-06 21:00:00,3.681522,294.8031,4.02855,294.48874
2010-03-07 00:00:00,3.8304002,277.63266,4.271337,276.93723
2010-03-07 03:00:00,5.3701005,276.06348,6.169742,276.2759
2010-03-07 06:00:00,6.2987413,275.38864,7.242523,275.48087
2010-03-07 09:00:00,5.773695,272.24283,6.539363,272.77814
2010-03-07 12:00:00,5.1976085,271.78595,5.716392,271.8977
2010-03-07 15:00:00,6.4473305,279.24054,7.2062373,279.2965
2010-03-07 18:00:00,7.418302,288.75772,8.531326,289.03772
2010-03-07 21:00:00,7.4220195,304.53613,8.613658,304.75348
2010-03-08 00:00:00,7.2905097,310.8096,8.420888,311.08105
2010-03-08 03:00:00,6.987774,304.5905,8.089088,304.96515
2010-03-08 06:00:00,6.5428514,302.41354,7.44088,302.4928
2010-03-08 09:00:00,4.19844,288.65573,4.6948233,288.74677
2010-03-08 12:00:00,4.176166,226.35356,4.6145544,226.76839
2010-03-08 15:00:00,6.2423,188.54614,7.193578,189.04428
2010-03-08 18:00:00,8.891431,235.94159,11.365394,240.93646
2010-03-08 21:00:00,13.75895,297.5876,18.221306,298.4057
2010-03-09 00:00:00,12.549853,308.9866,15.37616,309.5392
2010-03-09 03:00:00,6.531326,22.798096,7.187408,24.010132
2010-03-09 06:00:00,5.9701905,60.522156,6.6195626,61.330475
2010-03-09 09:00:00,8.049634,60.319824,9.016416,60.934326
2010-03-09 12:00:00,4.937727,47.208557,5.3490543,48.585754
2010-03-09 15:00:00,6.1718364,13.962921,6.646634,16.071716
2010-03-09 18:00:00,5.402107,353.57666,5.8849697,355.7184
2010-03-09 21:00:00,5.56988,8.627686,6.211945,9.763947
2010-03-10 00:00:00,4.9997163,21.880829,5.5709014,21.158905
2010-03-10 03:00:00,4.619845,29.194275,5.1356277,27.828857
2010-03-10 06:00:00,3.1783586,31.044983,3.4725301,28.371216
2010-03-10 09:00:00,1.9731327,34.37445,2.0873804,31.387543
2010-03-10 12:00:00,1.2822493,7.2046814,1.3360597,7.809082
2010-03-10 15:00:00,2.67522,321.92438,2.7321236,324.12622
2010-03-10 18:00:00,3.0182154,318.77185,3.1712244,319.40472
2010-03-10 21:00:00,2.1173673,320.08923,2.3140273,320.52527
2010-03-11 00:00:00,0.11431219,28.877808,0.18077733,339.74792
2010-03-11 03:00:00,1.3579441,101.12799,1.3122474,97.877045
2010-03-11 06:00:00,2.959422,88.3472,3.1727731,87.096924
2010-03-11 09:00:00,3.712137,109.98767,4.1180263,109.90062
2010-03-11 12:00:00,1.9480842,155.85693,2.1216018,155.34525
2010-03-11 15:00:00,2.5689328,346.50604,2.601547,350.48016
2010-03-11 18:00:00,5.3399525,342.24484,5.8897257,343.34448
2010-03-11 21:00:00,6.7428756,339.79733,7.569655,340.22156
2010-03-12 00:00:00,5.6773605,345.44403,6.3619914,345.66394
2010-03-12 03:00:00,3.701941,342.4877,4.020275,341.65176
2010-03-12 06:00:00,4.3671293,344.9544,4.734612,343.6025
2010-03-12 09:00:00,3.8137429,357.0091,4.112233,356.38464
2010-03-12 12:00:00,3.5357037,328.4696,3.7053883,328.88458
2010-03-12 15:00:00,6.419988,326.63138,6.9344244,327.27148
2010-03-12 18:00:00,8.049929,340.0638,9.12914,340.42026
2010-03-12 21:00:00,8.182125,344.96027,9.38928,345.14682
2010-03-13 00:00:00,7.356938,2.5496216,8.413749,2.3058472
2010-03-13 03:00:00,6.457313,11.320587,7.3364234,10.50705
2010-03-13 06:00:00,4.878026,7.0911865,5.51781,5.0310364
2010-03-13 09:00:00,5.3757763,5.4777527,5.931245,4.317444
2010-03-13 12:00:00,5.468815,353.02924,5.8810153,353.42468
2010-03-13 15:00:00,6.0407634,340.02856,6.524349,341.22412
2010-03-13 18:00:00,6.046419,331.85675,6.739489,333.0146
2010-03-13 21:00:00,6.4764266,344.43826,7.4089675,344.50278
2010-03-14 00:00:00,6.864276,8.092102,7.9406724,7.6831665
2010-03-14 03:00:00,5.6662245,9.244141,6.435837,8.344299
2010-03-14 06:00:00,6.2093763,358.4616,7.019279,357.6726
2010-03-14 09:00:00,7.5647573,23.935944,8.465959,23.805511
2010-03-14 12:00:00,4.7282643,40.632538,5.2606516,42.302643
2010-03-14 15:00:00,3.841617,23.002441,4.1826587,27.503021
2010-03-14 18:00:00,4.985194,26.071411,5.635453,29.502258
2010-03-14 21:00:00,4.810568,43.57135,6.4231586,47.96982
2010-03-15 00:00:00,6.2814794,81.01355,7.755426,81.877625
2010-03-15 03:00:00,6.1684237,83.77078,7.4748507,85.20593
2010-03-15 06:00:00,5.9722643,83.37659,7.209056,84.849365
2010-03-15 09:00:00,5.705186,90.63658,6.6230607,91.87703
2010-03-15 12:00:00,4.7473397,101.85379,5.4328384,102.64253
2010-03-15 15:00:00,2.9099722,102.20421,3.6350572,102.49242
2010-03-15 18:00:00,1.5108893,88.24121,2.7931595,97.921005
2010-03-15 21:00:00,0.6926789,78.645996,1.7024642,121.106
2010-03-16 00:00:00,3.515055,92.91777,5.075986,104.213715
2010-03-16 03:00:00,4.9130707,87.80145,6.561717,93.527435
2010-03-16 06:00:00,5.374657,98.65654,6.6195183,101.9948
2010-03-16 09:00:00,4.4664927,108.88452,5.248012,111.203964
2010-03-16 12:00:00,3.180154,149.5314,3.7183251,147.47195
2010-03-16 15:00:00,4.1115127,302.24408,4.185162,301.81012
2010-03-16 18:00:00,4.1520724,355.77295,4.6863775,354.3228
2010-03-16 21:00:00,3.752237,16.730682,4.18652,17.844116
2010-03-17 00:00:00,2.9867387,50.087646,3.3053174,47.97943
2010-03-17 03:00:00,3.7108247,86.25391,4.47143,94.601685
2010-03-17 06:00:00,5.4593134,107.22652,7.1611896,113.18657
2010-03-17 09:00:00,5.8761477,124.1301,7.087762,126.5517
2010-03-17 12:00:00,6.3341885,154.24,7.621075,153.00217
2010-03-17 15:00:00,6.1841435,169.6182,8.146495,166.38087
2010-03-17 18:00:00,6.019788,156.31786,8.179443,154.6991
2010-03-17 21:00:00,6.853028,146.34412,9.541203,148.10254
2010-03-18 00:00:00,7.775567,143.83685,11.082389,146.77234
2010-03-18 03:00:00,7.41458,164.19705,10.653975,165.72925
2010-03-18 06:00:00,5.8773885,185.09262,8.152728,191.20145
2010-03-18 09:00:00,4.825598,210.41443,6.2931256,215.96994
2010-03-18 12:00:00,4.2918515,216.24391,5.0800905,215.67168
2010-03-18 15:00:00,4.8959937,206.95268,5.839176,205.33218
2010-03-18 18:00:00,4.6709113,193.92085,6.2558203,196.39203
2010-03-18 21:00:00,6.054897,162.33463,8.27857,165.4924
2010-03-19 00:00:00,6.785926,162.51874,9.907003,166.15424
2010-03-19 03:00:00,8.431412,169.89641,11.490408,174.07457
2010-03-19 06:00:00,8.476159,151.8482,12.038941,155.29941
2010-03-19 09:00:00,10.349567,177.96384,14.302973,180.87228
2010-03-19 12:00:00,8.509145,186.3583,11.68831,189.28769
2010-03-19 15:00:00,7.6336923,191.75195,10.485771,196.0853
2010-03-19 18:00:00,7.881444,181.65048,10.8981905,185.76697
2010-03-19 21:00:00,7.6424108,190.3433,10.698859,195.07652
2010-03-20 00:00:00,6.944919,195.2832,9.782177,201.16971
2010-03-20 03:00:00,6.473319,185.40814,9.12729,193.23389
2010-03-20 06:00:00,7.8923206,169.85231,10.862068,176.0705
2010-03-20 09:00:00,8.966437,167.18524,12.476137,171.0595
2010-03-20 12:00:00,9.067617,213.66232,12.714654,213.62575
2010-03-20 15:00:00,5.694343,215.45695,8.048664,216.6819
2010-03-20 18:00:00,4.3496966,218.53183,6.3765707,222.55344
2010-03-20 21:00:00,3.752775,202.01823,5.365905,214.6525
2010-03-21 00:00:00,1.5999115,220.1368,2.6408043,236.61128
2010-03-21 03:00:00,0.9611211,73.48346,0.71085393,9.209595
2010-03-21 06:00:00,0.9959292,66.18759,1.0711713,47.16992
2010-03-21 09:00:00,1.7807822,43.718567,2.3712804,47.25879
2010-03-21 12:00:00,3.0748844,326.76517,3.157247,332.45782
2010-03-21 15:00:00,5.9467425,324.0416,6.729535,327.1975
2010-03-21 18:00:00,6.1224246,333.62967,7.958363,336.10065
2010-03-21 21:00:00,6.4855957,345.25836,8.473393,347.4158
2010-03-22 00:00:00,5.4612136,1.2346802,6.3614826,2.4629517
2010-03-22 03:00:00,3.893107,2.9393005,4.43415,3.5463257
2010-03-22 06:00:00,5.8274493,4.9523315,6.80594,4.586151
2010-03-22 09:00:00,4.266557,28.3544,4.589295,27.733398
2010-03-22 12:00:00,2.6142988,15.377472,2.7396958,19.113983
2010-03-22 15:00:00,4.10115,322.81067,4.133065,326.28595
2010-03-22 18:00:00,6.2639685,343.69608,7.0718765,344.58182
2010-03-22 21:00:00,4.7342176,356.27444,5.5069757,358.38617
2010-03-23 00:00:00,3.5005977,0.79644775,3.9258068,5.0144043
2010-03-23 03:00:00,3.4275715,21.676117,3.7865348,24.161987
2010-03-23 06:00:00,3.3618147,56.733154,4.0592866,63.088867
2010-03-23 09:00:00,1.2819142,42.30661,1.2186089,63.67267
2010-03-23 12:00:00,0.73656803,319.1792,0.036442336,114.85893
2010-03-23 15:00:00,3.0704286,293.8243,2.8185024,284.23853
2010-03-23 18:00:00,3.4818714,260.84476,4.284275,252.64297
2010-03-23 21:00:00,2.3364143,269.48248,2.8354957,264.63837
2010-03-24 00:00:00,3.7632098,242.98663,4.3822513,243.75471
2010-03-24 03:00:00,4.111472,252.6217,4.7174177,252.9773
2010-03-24 06:00:00,4.130465,225.69733,4.7246447,226.54901
2010-03-24 09:00:00,6.5713663,196.17859,7.5842443,197.30478
2010-03-24 12:00:00,6.612631,261.46143,7.5057917,261.12863
2010-03-24 15:00:00,5.9310746,281.6613,6.5495596,281.47385
2010-03-24 18:00:00,6.2322617,255.9611,7.0161777,255.99905
2010-03-24 21:00:00,8.676299,223.47746,10.000652,223.64957
2010-03-25 00:00:00,12.167615,226.1128,15.104569,226.44336
2010-03-25 03:00:00,13.415589,224.361,16.64236,224.34566
2010-03-25 06:00:00,10.0212145,249.6576,11.87058,250.32092
2010-03-25 09:00:00,8.225822,251.16153,9.317017,251.16188
2010-03-25 12:00:00,9.448853,241.63571,10.848492,241.67381
2010-03-25 15:00:00,11.102555,250.47523,12.906128,250.25226
2010-03-25 18:00:00,10.11118,272.35425,11.652796,272.29138
2010-03-25 21:00:00,7.522403,278.33255,8.537519,278.16296
2010-03-26 00:00:00,7.1003523,270.92535,8.058523,270.5275
2010-03-26 03:00:00,7.338656,257.59015,8.309714,257.6799
2010-03-26 06:00:00,7.4086823,255.1364,8.394573,255.32704
2010-03-26 09:00:00,6.871174,248.35031,7.712804,248.67084
2010-03-26 12:00:00,6.3662696,253.74173,7.0792565,254.09631
2010-03-26 15:00:00,6.4028063,261.57123,7.0996737,261.82227
2010-03-26 18:00:00,6.479946,277.23233,7.365942,277.41818
2010-03-26 21:00:00,5.5817623,297.1723,6.4386735,297.0739
2010-03-27 00:00:00,4.95239,302.96716,5.615314,302.56296
2010-03-27 03:00:00,5.039931,312.62167,5.6305223,311.92474
2010-03-27 06:00:00,3.928546,346.32993,4.3480635,345.234
2010-03-27 09:00:00,2.881552,58.164703,3.10967,57.87329
2010-03-27 12:00:00,1.7750024,53.22357,2.023759,57.753967
2010-03-27 15:00:00,4.4038825,329.79495,4.593226,331.95044
2010-03-27 18:00:00,6.555041,332.02942,7.3806267,332.86334
2010-03-27 21:00:00,6.263325,351.9265,7.252177,352.35944
2010-03-28 00:00:00,5.1713767,17.894012,6.200276,18.557678
2010-03-28 03:00:00,3.1138086,41.434204,3.6031618,46.693665
2010-03-28 06:00:00,2.534425,50.260437,2.6889942,56.181885
2010-03-28 09:00:00,0.64895207,120.51022,0.7619763,141.31421
2010-03-28 12:00:00,2.602374,267.3733,2.580575,266.52158
2010-03-28 15:00:00,4.725793,295.2931,5.0097976,295.9342
2010-03-28 18:00:00,4.711093,287.1639,5.122859,287.25314
2010-03-28 21:00:00,4.923189,268.40424,5.5190506,268.7111
2010-03-29 00:00:00,5.756909,246.43921,6.6423187,247.19112
2010-03-29 03:00:00,6.452525,218.48642,7.65679,219.78647
2010-03-29 06:00:00,8.170148,222.09995,10.041807,222.5299
2010-03-29 09:00:00,9.471565,227.76587,11.684795,228.63689
2010-03-29 12:00:00,7.845741,246.14194,9.410894,247.3524
2010-03-29 15:00:00,11.539832,244.52321,14.407092,245.45174
2010-03-29 18:00:00,10.69712,269.93903,13.138133,270.5572
2010-03-29 21:00:00,10.713469,298.3435,12.80757,298.39212
2010-03-30 00:00:00,9.78647,297.21164,11.463974,297.3219
2010-03-30 03:00:00,9.574284,312.90918,11.095595,312.9149
2010-03-30 06:00:00,9.283862,313.53836,10.675725,313.50797
2010-03-30 09:00:00,8.036221,314.67245,9.125378,314.7962
2010-03-30 12:00:00,7.56337,313.39066,8.374535,313.41284
2010-03-30 15:00:00,7.9196563,321.59277,8.818674,321.75183
2010-03-30 18:00:00,7.919978,329.38098,8.980876,329.37296
2010-03-30 21:00:00,6.753613,338.72247,7.6601577,338.33228
2010-03-31 00:00:00,6.792984,341.61658,7.661201,341.09903
2010-03-31 03:00:00,6.3581376,344.3198,7.121551,343.3308
2010-03-31 06:00:00,5.964895,337.2483,6.632224,336.37546
2010-03-31 09:00:00,4.0914254,334.2287,4.441294,333.6447
2010-03-31 12:00:00,5.743964,305.24673,6.215276,305.28458
2010-03-31 15:00:00,7.070226,314.39948,7.8213124,314.45233
2010-03-31 18:00:00,7.135125,321.00772,8.003183,320.94717
2010-03-31 21:00:00,5.5244493,322.88544,6.310001,322.79202
2010-04-01 00:00:00,6.483548,309.72012,7.266762,309.75845
2010-04-01 03:00:00,5.910455,341.7681,6.6252694,341.7023
2010-04-01 06:00:00,7.17044,0.9305725,8.042721,0.4284973
2010-04-01 09:00:00,5.3526187,3.539734,5.8166027,2.7180786
2010-04-01 12:00:00,4.8428826,354.98672,5.2221794,354.9059
2010-04-01 15:00:00,5.4359713,335.4615,5.8672576,336.30463
2010-04-01 18:00:00,7.3647375,327.42728,8.144842,327.70135
2010-04-01 21:00:00,6.7998204,344.80136,7.6377378,344.70343
2010-04-02 00:00:00,5.4500723,4.514038,6.0666156,3.9422302
2010-04-02 03:00:00,4.261124,18.868927,4.701052,17.732208
2010-04-02 06:00:00,3.927849,12.574585,4.2961984,10.100525
2010-04-02 09:00:00,2.206218,20.070618,2.3712647,16.244507
2010-04-02 12:00:00,2.2085083,329.53787,2.3938985,330.4251
2010-04-02 15:00:00,4.8210382,323.86194,5.1716466,324.7689
2010-04-02 18:00:00,5.385825,334.89062,5.9190984,334.9572
2010-04-02 21:00:00,5.159846,344.53992,5.7723765,344.021
2010-04-03 00:00:00,4.9236712,335.42764,5.425471,335.33145
2010-04-03 03:00:00,4.931392,327.86197,5.5321245,326.99542
2010-04-03 06:00:00,5.751439,324.58737,6.5292053,323.345
2010-04-03 09:00:00,5.658336,313.97864,6.2472515,313.69092
2010-04-03 12:00:00,6.3939424,318.529,7.075153,319.05133
2010-04-03 15:00:00,9.677259,329.78336,10.983004,330.2508
2010-04-03 18:00:00,9.898027,342.20795,11.406849,342.38162
2010-04-03 21:00:00,10.236487,349.70166,11.9298935,349.70523
2010-04-04 00:00:00,10.002423,357.91055,11.6449175,357.48117
2010-04-04 03:00:00,8.312067,9.8602295,9.573535,9.109497
2010-04-04 06:00:00,8.047614,16.788086,9.199902,15.788483
2010-04-04 09:00:00,7.743245,19.406097,8.735924,19.324677
2010-04-04 12:00:00,7.227361,10.481384,8.002552,11.905365
2010-04-04 15:00:00,7.701116,358.43884,8.635257,0.4840393
2010-04-04 18:00:00,7.4465766,359.65527,8.825301,1.8605347
2010-04-04 21:00:00,8.371137,12.164856,11.089984,14.605774
2010-04-05 00:00:00,8.040614,31.614777,10.182099,33.675995
2010-04-05 03:00:00,7.5406,43.04419,9.631449,45.935486
2010-04-05 06:00:00,7.348982,59.11792,9.283392,62.266907
2010-04-05 09:00:00,7.1463466,54.178223,8.476519,56.346558
2010-04-05 12:00:00,5.7451677,20.504944,6.704357,24.891022
2010-04-05 15:00:00,4.7211394,352.2329,5.8330674,8.178558
2010-04-05 18:00:00,5.06531,337.15912,6.143497,352.47522
2010-04-05 21:00:00,4.8399267,351.37698,6.8703313,358.27087
2010-04-06 00:00:00,1.658215,38.604218,2.4037566,34.449066
2010-04-06 03:00:00,1.6761113,121.04158,1.7547827,149.73486
2010-04-06 06:00:00,0.88398755,158.71724,1.547385,213.36554
2010-04-06 09:00:00,2.1231277,175.90465,2.5895145,186.35074
2010-04-06 12:00:00,3.812192,253.6643,4.07052,251.82831
2010-04-06 15:00:00,4.2393947,318.74973,4.553251,319.97043
2010-04-06 18:00:00,5.4297695,325.32202,6.2768927,327.24927
2010-04-06 21:00:00,7.851628,334.79407,9.421298,334.9534
